genreA,genreB,genreC,movie
adventure,sci-fi,thriller,Zombies of the Stratosphere (1952)
adventure,sci-fi,thriller,Batman (1943)
adventure,sci-fi,thriller,War of the Worlds (2005)
adventure,sci-fi,thriller,"I, Robot (2004)"
adventure,sci-fi,thriller,When Worlds Collide (1951)
adventure,sci-fi,thriller,Mighty Morphin Power Rangers: The Movie (1995)
adventure,sci-fi,thriller,Moonraker (1979)
adventure,sci-fi,thriller,Stealth (2005)
adventure,sci-fi,thriller,Street Fighter: The Legend of Chun-Li (2009)
adventure,sci-fi,thriller,Solar Crisis (1990)
adventure,sci-fi,thriller,Chicken Little (2005)
adventure,sci-fi,thriller,"Lost World: Jurassic Park, The (1997)"
adventure,sci-fi,thriller,Idiocracy (2006)
adventure,sci-fi,thriller,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)
adventure,sci-fi,thriller,You Only Live Twice (1967)
adventure,sci-fi,thriller,"Matrix Reloaded, The (2003)"
adventure,sci-fi,thriller,Justice League: The Flashpoint Paradox (2013)
adventure,sci-fi,thriller,Escape from New York (1981)
adventure,sci-fi,thriller,"Hunger Games, The (2012)"
adventure,sci-fi,thriller,Sabretooth (2002)
adventure,sci-fi,thriller,In Like Flint (1967)
adventure,sci-fi,thriller,Thunderbird Six (1968)
adventure,sci-fi,thriller,War of the Dead - Stone's War (2011) 
adventure,sci-fi,thriller,"Avengers, The (1998)"
adventure,sci-fi,thriller,Ghosts of Mars (2001)
adventure,sci-fi,thriller,Black Mask (Hak hap) (1996)
adventure,sci-fi,thriller,"Whip Hand, The (1951)"
adventure,sci-fi,thriller,Meteor (1979)
adventure,sci-fi,thriller,Anacondas: The Hunt for the Blood Orchid (2004)
adventure,sci-fi,thriller,"Island of Dr. Moreau, The (1977)"
adventure,sci-fi,thriller,Mega Piranha (2010)
adventure,sci-fi,thriller,Jurassic Park (1993)
adventure,sci-fi,thriller,Jason X (2002)
adventure,sci-fi,thriller,Muppets Most Wanted (2014)
adventure,sci-fi,thriller,Death Racers (2008)
adventure,sci-fi,thriller,G.I. Joe: Retaliation (2013)
adventure,sci-fi,thriller,Interstate 60 (2002)
adventure,sci-fi,thriller,Batman & Robin (1997)
adventure,sci-fi,thriller,Jurassic Park III (2001)
adventure,sci-fi,thriller,Screamers (1995)
adventure,sci-fi,thriller,X-Men: First Class (2011)
adventure,sci-fi,thriller,Virtuality (2009)
adventure,sci-fi,thriller,Megiddo: The Omega Code 2 (2001)
adventure,sci-fi,thriller,Star Trek II: The Wrath of Khan (1982)
adventure,sci-fi,thriller,Moon 44 (1990)
adventure,sci-fi,thriller,Spawn (1997)
adventure,sci-fi,thriller,Teenage Mutant Ninja Turtles: Turtles Forever (2009)
adventure,sci-fi,thriller,"Abyss, The (1989)"
adventure,sci-fi,thriller,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
adventure,sci-fi,thriller,Spider-Man 2 (2004)
adventure,sci-fi,thriller,Memories (Memorîzu) (1995)
adventure,sci-fi,thriller,Mission to Mars (2000)
adventure,sci-fi,thriller,Jumper (2008)
adventure,sci-fi,thriller,Outland (1981)
adventure,sci-fi,thriller,X-Men: Days of Future Past (2014)
adventure,sci-fi,thriller,Death Race (2008)
adventure,sci-fi,thriller,Man of Steel (2013)
adventure,sci-fi,thriller,Race to Witch Mountain (2009)
adventure,sci-fi,thriller,Timecop (1994)
adventure,sci-fi,thriller,Iron Man 2 (2010)
adventure,sci-fi,thriller,Europa Report (2013)
adventure,sci-fi,thriller,Dante 01 (2008)
adventure,sci-fi,thriller,"Cave, The (2005)"
adventure,sci-fi,thriller,Nazis at the Center of the Earth (2012)
adventure,sci-fi,thriller,Lady Terminator (Pembalasan ratu pantai selatan) (1989)
adventure,sci-fi,thriller,Red Planet (2000)
adventure,sci-fi,thriller,Lord of the Flies (1963)
adventure,sci-fi,thriller,Dark Star (1974)
adventure,sci-fi,thriller,"Hamburg Syndrome, The (Die Hamburger Krankheit) (1979)"
adventure,sci-fi,thriller,Caltiki the Undying Monster (1959)
adventure,sci-fi,thriller,Thunderbirds (2004)
adventure,sci-fi,thriller,Backlight (2010)
adventure,sci-fi,thriller,Voyage to the Bottom of the Sea (1961)
adventure,sci-fi,thriller,Sunshine (2007)
adventure,sci-fi,thriller,Star Trek: First Contact (1996)
adventure,sci-fi,thriller,Event Horizon (1997)
adventure,sci-fi,thriller,9 (2009)
adventure,sci-fi,thriller,Vice (2015)
adventure,sci-fi,thriller,Total Recall (1990)
adventure,sci-fi,thriller,Hellraiser: Bloodline (1996)
adventure,sci-fi,thriller,Spy Kids: All the Time in the World in 4D (2011)
adventure,sci-fi,thriller,Chain Reaction (1996)
adventure,sci-fi,thriller,Pandorum (2009)
adventure,sci-fi,thriller,Transformers: Dark of the Moon (2011)
adventure,sci-fi,thriller,"10,000 BC (2008)"
adventure,sci-fi,thriller,"Amazing Spider-Man, The (2012)"
adventure,sci-fi,thriller,"Book of Eli, The (2010)"
adventure,sci-fi,thriller,Timeline (2003)
adventure,sci-fi,thriller,"Chronicles of Riddick, The (2004)"
adventure,sci-fi,thriller,Sherlock Holmes: A Game of Shadows (2011)
adventure,sci-fi,thriller,Terminator Salvation (2009)
adventure,sci-fi,thriller,Captain America: The First Avenger (2011)
adventure,sci-fi,thriller,"Day After Tomorrow, The (2004)"
adventure,sci-fi,thriller,Pitch Black (2000)
comedy,sci-fi,thriller,"Cabin in the Woods, The (2012)"
comedy,sci-fi,thriller,Invisible Agent (1942)
comedy,sci-fi,thriller,This Is the End (2013)
comedy,sci-fi,thriller,12:01 (1993)
comedy,sci-fi,thriller,Mega Piranha (2010)
comedy,sci-fi,thriller,Motorama (1991)
comedy,sci-fi,thriller,Hell Comes to Frogtown (1988)
comedy,sci-fi,thriller,"10th Victim, The (La decima vittima) (1965)"
comedy,sci-fi,thriller,Body Bags (1993)
comedy,sci-fi,thriller,Seeking a Friend for the End of the World (2012)
comedy,sci-fi,thriller,Man's Best Friend (1993)
comedy,sci-fi,thriller,Kafka (1991)
comedy,sci-fi,thriller,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004)
comedy,sci-fi,thriller,Python (2000)
comedy,sci-fi,thriller,Mega Shark vs. Crocosaurus (2010)
comedy,sci-fi,thriller,Dead or Alive: Final (2002)
comedy,sci-fi,thriller,"Red Spectacles, The (Jigoku no banken: akai megane) (1987)"
comedy,sci-fi,thriller,Phase 7 (2011)
comedy,sci-fi,thriller,Real Men (1987)
comedy,sci-fi,thriller,Death Racers (2008)
comedy,sci-fi,thriller,"Manhattan Project, The (1986)"
comedy,sci-fi,thriller,Phantom of the Paradise (1974)
comedy,sci-fi,thriller,Interstate 60 (2002)
comedy,sci-fi,thriller,Muppets Most Wanted (2014)
comedy,sci-fi,thriller,Machete Kills (Machete 2) (2013)
comedy,sci-fi,thriller,"Stepford Wives, The (2004)"
comedy,sci-fi,thriller,Robot & Frank (2012)
comedy,sci-fi,thriller,"Signal, The (2007)"
comedy,sci-fi,thriller,Dark Star (1974)
comedy,sci-fi,thriller,Lake Placid (1999)
comedy,sci-fi,thriller,Save the Green Planet! (Jigureul jikyeora!) (2003)
comedy,sci-fi,thriller,If Only (2004)
comedy,sci-fi,thriller,"Last Man, The (2000)"
comedy,sci-fi,thriller,"Host, The (Gwoemul) (2006)"
comedy,sci-fi,thriller,Piranha (Piranha 3D) (2010)
comedy,sci-fi,thriller,Southland Tales (2006)
comedy,sci-fi,thriller,Iron Man 3 (2013)
comedy,sci-fi,thriller,Decoys 2: Alien Seduction (2007) 
comedy,sci-fi,thriller,"President's Analyst, The (1967)"
comedy,sci-fi,thriller,Chicken Little (2005)
comedy,sci-fi,thriller,Leonard Part 6 (1987)
comedy,sci-fi,thriller,"Green Hornet, The (2011)"
comedy,sci-fi,thriller,Idiocracy (2006)
comedy,sci-fi,thriller,"Substitute, The (Vikaren) (2007)"
comedy,sci-fi,thriller,Tremors (1990)
comedy,sci-fi,thriller,Short Circuit 2 (1988)
comedy,sci-fi,thriller,Teenage Mutant Ninja Turtles: Turtles Forever (2009)
comedy,sci-fi,thriller,Cabin Fever: Patient Zero (2014)
comedy,sci-fi,thriller,Spy Kids: All the Time in the World in 4D (2011)
comedy,sci-fi,thriller,Memoirs of an Invisible Man (1992)
comedy,sci-fi,thriller,Looney Tunes: Back in Action (2003)
comedy,sci-fi,thriller,"Ambushers, The (1967)"
comedy,sci-fi,thriller,"Rocky Horror Picture Show, The (1975)"
comedy,sci-fi,thriller,Jennifer's Body (2009)
comedy,sci-fi,thriller,Project X (1987)
comedy,sci-fi,thriller,Brainscan (1994)
comedy,sci-fi,thriller,"Invisible Woman, The (1940)"
comedy,sci-fi,thriller,Sherlock Holmes: A Game of Shadows (2011)
comedy,sci-fi,thriller,"Assassination Bureau, The (1969)"
comedy,sci-fi,thriller,Sand Sharks (2011)
comedy,sci-fi,thriller,In Like Flint (1967)
comedy,sci-fi,thriller,Night of the Creeps (1986)
comedy,sci-fi,thriller,Mega Python vs. Gatoroid (2011)
comedy,sci-fi,thriller,Who Am I? (Wo shi shei) (1998)
comedy,sci-fi,thriller,Surf Nazis Must Die (1987)
comedy,sci-fi,thriller,"Saint, The (1997)"
comedy,sci-fi,thriller,"Machine, The (1994)"
comedy,sci-fi,thriller,Mega Shark vs. Giant Octopus (2009)
comedy,sci-fi,thriller,Slipstream (2007)
comedy,sci-fi,thriller,"Boy and His Dog, A (1975)"
comedy,sci-fi,thriller,Tremors 4: The Legend Begins (2004)
comedy,sci-fi,thriller,City Zero (1989)
comedy,sci-fi,thriller,Frankenfish (2004)
comedy,sci-fi,thriller,Sneakers (1992)
comedy,sci-fi,thriller,Ra.One (2011)
romance,sci-fi,thriller,12:01 (1993)
romance,sci-fi,thriller,Mega Piranha (2010)
romance,sci-fi,thriller,Divergent (2014)
romance,sci-fi,thriller,"World, the Flesh and the Devil, The (1959)"
romance,sci-fi,thriller,Seeking a Friend for the End of the World (2012)
romance,sci-fi,thriller,"Adjustment Bureau, The (2011)"
romance,sci-fi,thriller,Red Planet (2000)
romance,sci-fi,thriller,"Fly, The (1986)"
romance,sci-fi,thriller,Vanilla Sky (2001)
romance,sci-fi,thriller,"Host, The (2013)"
romance,sci-fi,thriller,"Island of Dr. Moreau, The (1977)"
romance,sci-fi,thriller,"Groundstar Conspiracy, The (1972)"
romance,sci-fi,thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
romance,sci-fi,thriller,Bridge of Dragons (1999)
romance,sci-fi,thriller,If Only (2004)
romance,sci-fi,thriller,"Last Man, The (2000)"
romance,sci-fi,thriller,Southland Tales (2006)
romance,sci-fi,thriller,The Butterfly Effect 2 (2006)
romance,sci-fi,thriller,"Sound of Thunder, A (2005)"
romance,sci-fi,thriller,King Kong (1976)
romance,sci-fi,thriller,Upstream Color (2013)
romance,sci-fi,thriller,Franklyn (2008)
romance,sci-fi,thriller,Aelita: The Queen of Mars (Aelita) (1924)
romance,sci-fi,thriller,Memoirs of an Invisible Man (1992)
romance,sci-fi,thriller,It's All About Love (2003)
romance,sci-fi,thriller,Dragonfly (2002)
romance,sci-fi,thriller,Miracle Mile (1989)
romance,sci-fi,thriller,"10,000 BC (2008)"
romance,sci-fi,thriller,"Invisible Woman, The (1940)"
romance,sci-fi,thriller,Open Your Eyes (Abre los ojos) (1997)
romance,sci-fi,thriller,Lucia (2013)
romance,sci-fi,thriller,"Saint, The (1997)"
romance,sci-fi,thriller,Armageddon (1998)
romance,sci-fi,thriller,The Frame (2014)
comedy drama,sci-fi,thriller,"Cabin in the Woods, The (2012)"
comedy drama,sci-fi,thriller,In Like Flint (1967)
comedy drama,sci-fi,thriller,Donnie Darko (2001)
comedy drama,sci-fi,thriller,Last Night (1998)
comedy drama,sci-fi,thriller,"Boy and His Dog, A (1975)"
comedy drama,sci-fi,thriller,Chappie (2015)
comedy drama,sci-fi,thriller,"Last Man, The (2000)"
comedy drama,sci-fi,thriller,Southland Tales (2006)
comedy drama,sci-fi,thriller,Interstate 60 (2002)
comedy drama,sci-fi,thriller,Project X (1987)
sci-fi,spy,thriller,Invisible Agent (1942)
sci-fi,spy,thriller,"Satan Bug, The (1965)"
sci-fi,spy,thriller,Real Men (1987)
sci-fi,spy,thriller,Enigma (1983)
sci-fi,spy,thriller,"Groundstar Conspiracy, The (1972)"
sci-fi,spy,thriller,Moonraker (1979)
sci-fi,spy,thriller,Sherlock Holmes and the Secret Weapon (1942)
sci-fi,spy,thriller,Déjà Vu (Deja Vu) (2006)
sci-fi,spy,thriller,"President's Analyst, The (1967)"
sci-fi,spy,thriller,Leonard Part 6 (1987)
sci-fi,spy,thriller,Aeon Flux (2005)
sci-fi,spy,thriller,Black Dragons (1942)
sci-fi,spy,thriller,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)
sci-fi,spy,thriller,You Only Live Twice (1967)
sci-fi,spy,thriller,Spy Kids: All the Time in the World in 4D (2011)
sci-fi,spy,thriller,Looney Tunes: Back in Action (2003)
sci-fi,spy,thriller,"Ambushers, The (1967)"
sci-fi,spy,thriller,Thunderbirds Are GO (1966)
sci-fi,spy,thriller,"Assassination Bureau, The (1969)"
sci-fi,spy,thriller,In Like Flint (1967)
sci-fi,spy,thriller,Thunderbird Six (1968)
sci-fi,spy,thriller,Firefox (1982)
sci-fi,spy,thriller,"Saint, The (1997)"
sci-fi,spy,thriller,"Avengers, The (1998)"
sci-fi,spy,thriller,"Flying Saucer, The (1950)"
action thriller,sci-fi,thriller,Resident Evil: Retribution (2012)
action thriller,sci-fi,thriller,Elysium (2013)
action thriller,sci-fi,thriller,Independence Day (a.k.a. ID4) (1996)
action thriller,sci-fi,thriller,"Matrix, The (1999)"
action thriller,sci-fi,thriller,World War Z (2013)
action thriller,sci-fi,thriller,Machete Kills (Machete 2) (2013)
action thriller,sci-fi,thriller,V for Vendetta (2006)
action thriller,sci-fi,thriller,They Live (1988)
monster,sci-fi,thriller,Resident Evil: Retribution (2012)
monster,sci-fi,thriller,"Terminator, The (1984)"
monster,sci-fi,thriller,I Am Legend (2007)
monster,sci-fi,thriller,"Omega Man, The (1971)"
monster,sci-fi,thriller,Growth (2009)
monster,sci-fi,thriller,Them! (1954)
monster,sci-fi,thriller,Rise of the Zombies (2012)
monster,sci-fi,thriller,Phantom of the Paradise (1974)
monster,sci-fi,thriller,"Quatermass Xperiment, The (1955)"
monster,sci-fi,thriller,Blade II (2002)
monster,sci-fi,thriller,Grindhouse (2007)
monster,sci-fi,thriller,Attack of the Mushroom People (Matango) (1963)
monster,sci-fi,thriller,Land of the Dead (2005)
monster,sci-fi,thriller,"Island of Dr. Moreau, The (1996)"
monster,sci-fi,thriller,Starship Troopers (1997)
monster,sci-fi,thriller,King Kong (1976)
monster,sci-fi,thriller,Godzilla (1998)
monster,sci-fi,thriller,Quarantine (2008)
monster,sci-fi,thriller,Destroy All Monsters (Kaijû sôshingeki) (1968)
monster,sci-fi,thriller,Open Grave (2013)
monster,sci-fi,thriller,Day of the Dead (1985)
monster,sci-fi,thriller,Fiend Without a Face (1958)
monster,sci-fi,thriller,Mimic (1997)
monster,sci-fi,thriller,"Thing, The (2011)"
monster,sci-fi,thriller,20 Million Miles to Earth (1957)
monster,sci-fi,thriller,Leviathan (1989)
monster,sci-fi,thriller,Dead Within (2014)
monster,sci-fi,thriller,Against the Dark (2009)
monster,sci-fi,thriller,Prince of Darkness (1987)
monster,sci-fi,thriller,Priest (2011)
monster,sci-fi,thriller,Ultraviolet (2006)
monster,sci-fi,thriller,Mega Shark vs. Crocosaurus (2010)
monster,sci-fi,thriller,Wyvern (2009)
monster,sci-fi,thriller,State of Emergency (2011)
monster,sci-fi,thriller,"Return of Doctor X, The (1939)"
monster,sci-fi,thriller,Q: The Winged Serpent (1982)
monster,sci-fi,thriller,Resident Evil: Afterlife (2010)
monster,sci-fi,thriller,Dawn of the Dead (2004)
monster,sci-fi,thriller,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)"
monster,sci-fi,thriller,Tremors (1990)
monster,sci-fi,thriller,Blade: Trinity (2004)
monster,sci-fi,thriller,Snakehead Terror (2004)
monster,sci-fi,thriller,Pontypool (2008)
monster,sci-fi,thriller,"Vampire, The (1957)"
monster,sci-fi,thriller,Sabretooth (2002)
monster,sci-fi,thriller,Rabid (1977)
monster,sci-fi,thriller,Splinter (2008)
monster,sci-fi,thriller,Resident Evil: Extinction (2007)
monster,sci-fi,thriller,Phantoms (1998)
monster,sci-fi,thriller,Doom (2005)
monster,sci-fi,thriller,War of the Dead - Stone's War (2011) 
monster,sci-fi,thriller,Tremors 4: The Legend Begins (2004)
monster,sci-fi,thriller,"Island of Dr. Moreau, The (1977)"
monster,sci-fi,thriller,Split Second (1992)
monster,sci-fi,thriller,Night Watch (Nochnoy dozor) (2004)
monster,sci-fi,thriller,Snow Beast (2011) 
monster,sci-fi,thriller,Resident Evil: Apocalypse (2004)
monster,sci-fi,thriller,Daybreakers (2010)
monster,sci-fi,thriller,Lake Placid (1999)
monster,sci-fi,thriller,Cloverfield (2008)
monster,sci-fi,thriller,World War Z (2013)
monster,sci-fi,thriller,It! The Terror from Beyond Space (1958)
monster,sci-fi,thriller,Alone in the Dark (2005)
monster,sci-fi,thriller,Afflicted (2013)
monster,sci-fi,thriller,Gallowwalkers (2012)
monster,sci-fi,thriller,"Devil's Rock, The (2011)"
monster,sci-fi,thriller,Resident Evil (2002)
monster,sci-fi,thriller,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
monster,sci-fi,thriller,Man Made Monster (1941)
monster,sci-fi,thriller,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002)
monster,sci-fi,thriller,Venom (2005)
monster,sci-fi,thriller,Mega Shark vs. Giant Octopus (2009)
monster,sci-fi,thriller,"Cave, The (2005)"
monster,sci-fi,thriller,Frankenfish (2004)
monster,sci-fi,thriller,Deepstar Six (1989)
monster,sci-fi,thriller,Sharktopus (2010)
monster,sci-fi,thriller,Legion (2010)
monster,sci-fi,thriller,"Cabin in the Woods, The (2012)"
monster,sci-fi,thriller,Dead Air (2009)
monster,sci-fi,thriller,"Burrowers, The (2008)"
monster,sci-fi,thriller,Nazis at the Center of the Earth (2012)
monster,sci-fi,thriller,Night of the Living Dead (1968)
monster,sci-fi,thriller,Python (2000)
monster,sci-fi,thriller,28 Weeks Later (2007)
monster,sci-fi,thriller,Sharknado (2013)
monster,sci-fi,thriller,Caltiki the Undying Monster (1959)
monster,sci-fi,thriller,Graveyard Shift (Stephen King's Graveyard Shift) (1990)
monster,sci-fi,thriller,Earth vs. the Spider (2001)
monster,sci-fi,thriller,The Valley of Gwangi (1969)
monster,sci-fi,thriller,"Deadly Mantis, The (1957)"
monster,sci-fi,thriller,"Host, The (Gwoemul) (2006)"
monster,sci-fi,thriller,Monster (2008)
monster,sci-fi,thriller,Puppet Master III: Toulon's Revenge (1991)
monster,sci-fi,thriller,"Relic, The (1997)"
monster,sci-fi,thriller,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)"
monster,sci-fi,thriller,Night of the Zombies (a.k.a. Hell of the Living Dead) (Virus) (1980)
monster,sci-fi,thriller,Stay Alive (2006)
monster,sci-fi,thriller,Super 8 (2011)
monster,sci-fi,thriller,"Fly II, The (1989)"
monster,sci-fi,thriller,"House of the Dead, The (2003)"
monster,sci-fi,thriller,Mega Python vs. Gatoroid (2011)
monster,sci-fi,thriller,Tentacles (Tentacoli) (1977)
monster,sci-fi,thriller,Pitch Black (2000)
monster,sci-fi,thriller,Night of the Lepus (1972)
monster,sci-fi,thriller,Sharknado 2: The Second One (2014)
monster,sci-fi,thriller,Blade (1998)
monster,sci-fi,thriller,"Fly, The (1986)"
mystery,sci-fi,thriller,Knowing (2009)
mystery,sci-fi,thriller,Motorama (1991)
mystery,sci-fi,thriller,Unbreakable (2000)
mystery,sci-fi,thriller,Phone (Pon) (2002)
mystery,sci-fi,thriller,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014)
mystery,sci-fi,thriller,"Box, The (2009)"
mystery,sci-fi,thriller,Alien Raiders (2008)
mystery,sci-fi,thriller,Inception (2010)
mystery,sci-fi,thriller,"Quatermass Xperiment, The (1955)"
mystery,sci-fi,thriller,Son of Batman (2014)
mystery,sci-fi,thriller,Unforgettable (1996)
mystery,sci-fi,thriller,Frogs (1972)
mystery,sci-fi,thriller,Sphere (1998)
mystery,sci-fi,thriller,The Arrival of Wang (2012)
mystery,sci-fi,thriller,"Andromeda Strain, The (1971)"
mystery,sci-fi,thriller,Quarantine (2008)
mystery,sci-fi,thriller,Vanishing on 7th Street (2010)
mystery,sci-fi,thriller,"Thirteenth Floor, The (1999)"
mystery,sci-fi,thriller,Soylent Green (1973)
mystery,sci-fi,thriller,"Jacket, The (2005)"
mystery,sci-fi,thriller,"Forgotten, The (2004)"
mystery,sci-fi,thriller,Ticking Clock (2011)
mystery,sci-fi,thriller,Open Grave (2013)
mystery,sci-fi,thriller,Invasion of the Body Snatchers (1978)
mystery,sci-fi,thriller,Sound of My Voice (2011)
mystery,sci-fi,thriller,Eden Log (2007)
mystery,sci-fi,thriller,"Thing, The (2011)"
mystery,sci-fi,thriller,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
mystery,sci-fi,thriller,Sparks (2013)
mystery,sci-fi,thriller,Metropia (2009)
mystery,sci-fi,thriller,Cube (1997)
mystery,sci-fi,thriller,"Dead Zone, The (1983)"
mystery,sci-fi,thriller,2001: A Space Odyssey (1968)
mystery,sci-fi,thriller,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse) (1960)"
mystery,sci-fi,thriller,Eyes of Laura Mars (1978)
mystery,sci-fi,thriller,"Order, The (2003)"
mystery,sci-fi,thriller,"H-Man, The (Bijo to Ekitainingen) (1958)"
mystery,sci-fi,thriller,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010)
mystery,sci-fi,thriller,"Maze Runner, The (2014)"
mystery,sci-fi,thriller,"Watcher in the Woods, The (1980)"
mystery,sci-fi,thriller,"Fourth Kind, The (2009)"
mystery,sci-fi,thriller,"Return of Doctor X, The (1939)"
mystery,sci-fi,thriller,District 9 (2009)
mystery,sci-fi,thriller,"Scanner Darkly, A (2006)"
mystery,sci-fi,thriller,"Tür, Die (Door, The) (2009)"
mystery,sci-fi,thriller,Endangered Species (1982)
mystery,sci-fi,thriller,Journey to the Far Side of the Sun (a.k.a. Doppelgänger) (1969)
mystery,sci-fi,thriller,S. Darko (S. Darko: A Donnie Darko Tale) (2009)
mystery,sci-fi,thriller,"Clockwork Orange, A (1971)"
mystery,sci-fi,thriller,Justice League: The Flashpoint Paradox (2013)
mystery,sci-fi,thriller,End of the World (1977)
mystery,sci-fi,thriller,"Boys from Brazil, The (1978)"
mystery,sci-fi,thriller,"Langoliers, The (1995)"
mystery,sci-fi,thriller,"Nines, The (2007)"
mystery,sci-fi,thriller,Baffled! (1973)
mystery,sci-fi,thriller,Coherence (2013)
mystery,sci-fi,thriller,Twelve Monkeys (a.k.a. 12 Monkeys) (1995)
mystery,sci-fi,thriller,Cube Zero (2004)
mystery,sci-fi,thriller,"Last Seven, The (2010)"
mystery,sci-fi,thriller,Crawlspace (2012)
mystery,sci-fi,thriller,City Zero (1989)
mystery,sci-fi,thriller,Donnie Darko (2001)
mystery,sci-fi,thriller,One Point O (2004)
mystery,sci-fi,thriller,Surrogates (2009)
mystery,sci-fi,thriller,Night Watch (Nochnoy dozor) (2004)
mystery,sci-fi,thriller,Pulse (2006)
mystery,sci-fi,thriller,Kafka (1991)
mystery,sci-fi,thriller,Gui Si (Silk) (2006)
mystery,sci-fi,thriller,Muppets Most Wanted (2014)
mystery,sci-fi,thriller,Source Code (2011)
mystery,sci-fi,thriller,Interstate 60 (2002)
mystery,sci-fi,thriller,Vanilla Sky (2001)
mystery,sci-fi,thriller,Atlas Shrugged: Part 1 (2011)
mystery,sci-fi,thriller,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)"
mystery,sci-fi,thriller,Cloverfield (2008)
mystery,sci-fi,thriller,Travelling Salesman (2012)
mystery,sci-fi,thriller,Sherlock Holmes and the Secret Weapon (1942)
mystery,sci-fi,thriller,Island of the Burning Damned (Night of the Big Heat) (1967)
mystery,sci-fi,thriller,Megiddo: The Omega Code 2 (2001)
mystery,sci-fi,thriller,Black Dragons (1942)
mystery,sci-fi,thriller,Seconds (1966)
mystery,sci-fi,thriller,Mine Games (2012)
mystery,sci-fi,thriller,"Abyss, The (1989)"
mystery,sci-fi,thriller,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
mystery,sci-fi,thriller,White Noise (2005)
mystery,sci-fi,thriller,Impulse (1984)
mystery,sci-fi,thriller,Brainscan (1994)
mystery,sci-fi,thriller,Premonition (2007)
mystery,sci-fi,thriller,"Last Wave, The (1977)"
mystery,sci-fi,thriller,Race to Witch Mountain (2009)
mystery,sci-fi,thriller,"Cave, The (2005)"
mystery,sci-fi,thriller,The Anomaly (2014)
mystery,sci-fi,thriller,God told Me To (1976)
mystery,sci-fi,thriller,Watchmen (2009)
mystery,sci-fi,thriller,Smilla's Sense of Snow (1997)
mystery,sci-fi,thriller,"Stepford Wives, The (1975)"
mystery,sci-fi,thriller,"X-Files: I Want to Believe, The (2008)"
mystery,sci-fi,thriller,Strange Days (1995)
mystery,sci-fi,thriller,Doomwatch (1972)
mystery,sci-fi,thriller,Fire in the Sky (1993)
mystery,sci-fi,thriller,"Groundstar Conspiracy, The (1972)"
mystery,sci-fi,thriller,9 (2009)
mystery,sci-fi,thriller,Body Snatchers (1993)
mystery,sci-fi,thriller,Balance (1989)
mystery,sci-fi,thriller,"Prestige, The (2006)"
mystery,sci-fi,thriller,The Whisperer in Darkness (2011)
mystery,sci-fi,thriller,Moon (2009)
mystery,sci-fi,thriller,Minority Report (2002)
mystery,sci-fi,thriller,"Quiet Earth, The (1985)"
mystery,sci-fi,thriller,"Formula, The (1980)"
mystery,sci-fi,thriller,Dragonfly (2002)
mystery,sci-fi,thriller,Super 8 (2011)
mystery,sci-fi,thriller,Sherlock Holmes: A Game of Shadows (2011)
mystery,sci-fi,thriller,"X-Files: Fight the Future, The (1998)"
mystery,sci-fi,thriller,Paprika (Papurika) (2006)
mystery,sci-fi,thriller,Slipstream (2007)
mystery,sci-fi,thriller,Sneakers (1992)
political,sci-fi,thriller,"Terminator, The (1984)"
political,sci-fi,thriller,"Omega Man, The (1971)"
political,sci-fi,thriller,Divergent (2014)
political,sci-fi,thriller,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014)
political,sci-fi,thriller,Oblivion (2013)
political,sci-fi,thriller,Phase 7 (2011)
political,sci-fi,thriller,Dark City (1998)
political,sci-fi,thriller,Total Recall (2012)
political,sci-fi,thriller,Escape from L.A. (1996)
political,sci-fi,thriller,"Host, The (2013)"
political,sci-fi,thriller,"Purge, The (2013)"
political,sci-fi,thriller,Blade Runner (1982)
political,sci-fi,thriller,Colossus: The Forbin Project (1970)
political,sci-fi,thriller,Babylon A.D. (2008)
political,sci-fi,thriller,Death Race 3: Inferno (2012)
political,sci-fi,thriller,Starship Troopers (1997)
political,sci-fi,thriller,No Blade of Grass (1970)
political,sci-fi,thriller,Children of Men (2006)
political,sci-fi,thriller,Soylent Green (1973)
political,sci-fi,thriller,"Thirteenth Floor, The (1999)"
political,sci-fi,thriller,It's All About Love (2003)
political,sci-fi,thriller,Equilibrium (2002)
political,sci-fi,thriller,Death Race 2 (2010)
political,sci-fi,thriller,Surf Nazis Must Die (1987)
political,sci-fi,thriller,"Colony, The (2013)"
political,sci-fi,thriller,Eden Log (2007)
